id,birth_year,vocation,sun_deg,moon_deg,mercury_deg,venus_deg,mars_deg,jupiter_deg,saturn_deg,uranus_deg,neptune_deg,pluto_deg,aspects
889,1989,Pilot,119.6768,291.4851,146.3225,80.8341,60.9321,311.338,176.3321,89.9889,50.879,221.9358,Mercury sq Mars; Venus sq Saturn
890,1995,Scientist,188.426,302.274,203.0186,146.0836,177.6304,148.2691,266.584,300.3564,13.1435,248.0391,Venus conj Jupiter; Mars sq Saturn
891,1999,Scientist,146.3523,2.0058,157.0146,170.836,286.0905,196.4119,112.6858,234.7231,115.8617,255.1925,Mars sq Jupiter; Mars opp Saturn
892,1996,Pilot,199.7306,266.2866,212.7825,240.1687,153.2527,27.9016,45.8217,4.9048,187.178,43.732,Mercury opp Jupiter; Venus sq Mars
893,1986,Engineer,157.5365,14.0623,153.2907,125.9258,289.1353,175.3896,269.6376,196.9506,143.786,106.8304,Sun conj Mercury; Moon sq Mars; Jupiter sq Saturn
894,1993,Engineer,358.468,259.1795,19.7606,336.4943,116.059,320.2362,202.9717,59.7404,104.4708,246.6086,Mercury opp Saturn; Mars sq Saturn
895,1999,Scientist,342.7183,217.6264,341.1565,314.9376,118.8638,268.8351,358.6272,334.023,59.1258,257.4293,Sun conj Mercury; Jupiter sq Saturn
896,1995,Scientist,3.5356,149.8691,343.9552,321.9722,351.7114,112.2626,67.5628,249.8563,193.5833,119.1726,Moon opp Venus; Mercury conj Mars
897,1981,Physician,224.9902,214.0036,200.7294,238.0792,318.0035,124.1847,5.0866,69.3506,102.3075,328.1439,Sun sq Mars; Moon sq Jupiter
898,1993,Scientist,210.4086,110.0701,217.3807,201.1224,91.7098,194.7661,237.3723,27.8914,54.8718,263.0369,Sun conj Mercury; Moon sq Venus; Moon sq Jupiter; Venus conj Jupiter
899,1988,Scientist,64.1971,202.9175,43.2925,66.3396,232.1388,137.8607,207.2361,307.2241,217.7191,347.9972,Sun conj Venus; Moon conj Saturn; Mercury sq Jupiter; Mars sq Jupiter
900,1999,Pilot,240.6589,170.4265,222.0725,267.8619,356.0714,32.8818,289.2074,52.737,59.3346,314.8611,Moon opp Mars; Venus sq Mars
901,1990,Engineer,28.0035,49.311,45.2086,20.8424,169.8081,108.921,273.6027,86.6782,141.5688,278.6111,Sun conj Venus; Moon conj Mercury; Venus sq Jupiter
902,1995,Scientist,127.797,301.9138,117.5474,87.3042,217.9372,77.0038,59.8019,228.1572,99.9852,51.4382,Sun opp Moon; Sun sq Mars; Moon opp Mercury
903,1993,Pilot,201.7749,176.4337,217.957,219.5702,200.8458,156.7488,125.345,9.1064,131.6474,167.7873,Sun conj Mars; Mercury conj Venus; Mercury sq Saturn; Venus sq Saturn
904,1991,Scientist,262.2569,201.5258,290.1393,304.44,137.6847,64.442,269.1463,3.8421,159.149,189.3609,Sun conj Saturn; Moon sq Mercury
905,1980,Scientist,211.0278,118.2426,234.0461,250.9453,181.0056,4.678,98.29,232.9985,231.0027,143.3858,Sun sq Moon; Mars opp Jupiter; Jupiter sq Saturn
906,1988,Scientist,98.7026,20.6017,102.7447,53.6235,258.4906,169.4913,218.7167,163.6131,62.5575,269.977,Sun conj Mercury; Mars sq Jupiter
907,2000,Scientist,270.2111,290.675,244.3499,224.9794,321.9354,55.149,265.0306,313.5288,47.3934,151.0461,Sun conj Saturn; Mars sq Jupiter
908,1983,Scientist,20.1773,22.4372,357.6359,24.4093,354.0252,69.9057,221.0414,6.0028,301.4185,305.3628,Sun conj Moon; Sun conj Venus; Moon conj Venus; Mercury conj Mars
909,1990,Scientist,323.1851,355.0573,335.6247,310.3458,5.1016,239.2183,149.8963,240.3801,22.134,69.4584,Sun opp Saturn; Mercury opp Saturn; Jupiter sq Saturn
910,1996,Scientist,53.105,95.9889,34.7698,9.3778,219.0704,247.938,147.3305,228.7079,303.1647,338.7924,Sun sq Saturn; Moon sq Venus; Mercury opp Mars
911,1989,Engineer,98.5547,126.2465,89.6761,105.0994,250.6652,203.8281,166.6819,41.8542,32.6022,262.6381,Sun conj Venus
912,1985,Pilot,114.3005,225.585,87.4265,82.5567,3.7579,229.6604,165.7257,315.7914,339.5654,110.8016,Moon conj Jupiter; Mercury conj Venus
913,2000,Pilot,339.3567,311.2509,353.2115,2.2153,111.7753,136.5518,103.3476,100.4268,203.4144,149.0338,Moon opp Jupiter
914,1986,Pilot,98.2078,71.7209,125.0474,75.1058,158.2554,33.2683,127.8551,130.9008,278.0534,188.2954,Moon conj Venus; Moon sq Mars; Mercury sq Jupiter; Mercury conj Saturn; Jupiter sq Saturn
915,2000,Pilot,247.3344,341.8794,252.1068,214.282,204.7361,357.752,156.1872,232.5629,245.5264,103.928,Sun sq Moon; Sun conj Mercury; Sun sq Saturn; Moon sq Mercury; Moon opp Saturn; Mercury sq Saturn
916,1990,Physician,251.8754,181.3555,270.3474,280.1277,32.6727,278.4272,92.957,168.3678,11.3213,41.5073,Moon sq Mercury; Moon sq Saturn; Mercury opp Saturn; Venus conj Jupiter; Venus opp Saturn; Jupiter opp Saturn
917,2000,Pilot,67.1132,50.3335,71.9751,54.8523,136.0477,211.8207,12.1859,252.4638,226.6099,312.9585,Sun conj Mercury; Moon conj Venus; Moon sq Mars
918,1980,Engineer,57.1502,171.1785,48.0038,95.8362,67.3601,128.8816,58.5884,196.8401,270.7363,158.0431,Sun conj Saturn
919,1999,Pilot,164.3204,207.3475,160.6787,154.6565,300.2747,90.9269,134.3573,121.6362,244.2801,108.0624,Sun conj Mercury; Moon sq Mars; Mercury conj Venus
920,1987,Scientist,274.7423,324.3116,275.1321,267.1569,278.6661,343.4335,144.27,10.2799,184.3936,332.0473,Sun conj Mercury; Sun conj Venus; Sun conj Mars; Moon opp Saturn; Mercury conj Venus; Mercury conj Mars
921,1999,Scientist,347.4848,339.4247,330.5987,32.8379,270.666,46.7607,119.933,345.5688,349.317,111.3385,Venus sq Saturn
922,1984,Engineer,288.5363,165.1369,269.7954,240.6172,53.0968,317.8637,108.4616,28.9351,85.0261,73.1959,Sun opp Saturn; Venus opp Mars; Mars sq Jupiter
923,1982,Physician,260.6884,199.9254,276.1225,213.1631,57.3587,35.9689,197.9385,141.857,76.4971,170.0301,Moon conj Saturn; Venus opp Jupiter
924,1992,Pilot,299.2849,254.2407,314.0161,260.4841,46.2609,274.6959,48.0695,278.3738,323.2877,295.1248,Moon conj Venus; Mercury sq Mars; Mercury sq Saturn; Mars conj Saturn
925,1993,Scientist,214.898,192.2815,206.3226,231.2062,349.2812,9.6827,318.8117,64.1376,84.6567,130.421,Moon opp Jupiter; Venus sq Saturn
926,1996,Pilot,296.3657,219.8039,310.4601,336.166,232.4078,49.7088,67.6694,76.0436,156.7442,122.2512,Moon sq Mercury; Venus sq Saturn; Mars opp Jupiter
927,2000,Engineer,64.7552,54.2691,54.1764,81.5814,173.0347,93.967,343.8061,64.6265,143.3578,186.2455,Moon conj Mercury; Venus sq Mars
928,1983,Engineer,167.3722,29.7506,177.7918,129.1071,310.4879,289.2781,4.4008,114.8493,206.8856,138.2365,Mercury opp Saturn; Venus opp Mars
929,1994,Engineer,4.1719,152.0845,339.2245,356.9701,267.1434,41.745,290.565,326.9559,180.7422,281.1613,Sun conj Venus; Moon opp Mercury; Venus sq Mars
930,1990,Scientist,303.9006,349.8373,282.1543,273.0692,152.6634,273.4599,313.3131,28.8033,2.5044,341.3524,Venus conj Jupiter
931,1998,Engineer,92.8212,185.3627,99.2343,128.5529,156.5597,167.3147,14.344,312.4428,165.6903,18.0265,Sun sq Moon; Sun conj Mercury; Moon sq Mercury; Mercury sq Saturn
932,1999,Scientist,247.0995,90.8376,237.9974,227.5294,294.901,195.3895,64.3421,128.4787,6.3068,116.8677,Sun opp Saturn; Mercury opp Saturn
933,2000,Pilot,12.8214,40.206,25.8081,15.8232,142.6372,63.0841,192.5947,45.3797,52.072,177.6421,Sun conj Venus; Sun opp Saturn; Venus opp Saturn
934,1988,Pilot,124.3391,164.8911,130.9046,164.5415,325.289,335.6159,295.3748,204.8646,14.6308,117.5719,Sun conj Mercury; Moon conj Venus
935,1981,Engineer,52.8302,229.6132,74.2242,41.4938,352.8959,28.3554,333.8786,269.7361,152.1108,8.0581,Sun opp Moon
936,1988,Scientist,259.7738,267.3666,236.2137,299.3591,347.4576,285.7121,205.5222,358.1706,221.6093,194.0967,Sun conj Moon; Sun sq Mars; Venus sq Saturn
937,1987,Scientist,249.9326,206.401,233.9843,291.7385,98.9232,247.9908,66.8568,180.5627,16.4672,143.5214,Sun conj Jupiter; Sun opp Saturn; Moon sq Venus; Jupiter opp Saturn
938,1985,Scientist,244.155,98.1646,238.9572,197.952,149.1569,46.7161,96.1392,215.6686,351.3231,114.5374,Sun conj Mercury; Sun sq Mars; Moon conj Saturn; Mercury sq Mars
939,1987,Engineer,80.9369,255.2431,65.3161,91.63,262.139,219.3538,165.8319,151.4753,214.2831,194.9249,Sun opp Moon; Sun opp Mars; Sun sq Saturn; Moon conj Mars; Moon sq Saturn
940,1995,Engineer,334.7542,159.9779,332.6232,358.041,75.8295,251.1811,242.2749,92.0493,11.6159,306.825,Sun opp Moon; Sun conj Mercury; Sun sq Saturn; Moon opp Mercury; Moon sq Mars; Moon sq Jupiter; Mercury sq Saturn; Mars opp Jupiter
941,1982,Scientist,227.2983,202.0773,218.635,199.2232,354.5527,132.9089,105.0563,113.5217,242.8205,10.6432,Sun sq Jupiter; Moon conj Venus; Mercury sq Jupiter; Venus sq Saturn
942,1999,Engineer,210.5773,224.7354,214.2113,202.455,275.3785,270.4998,102.1996,267.8587,356.2849,135.1024,Sun conj Mercury; Mars conj Jupiter; Mars opp Saturn
943,1997,Scientist,47.4111,218.5638,66.9925,8.7211,78.5899,357.1671,205.4682,64.3041,57.2823,279.9089,
944,1992,Scientist,198.0253,126.7289,182.2195,236.4694,100.3967,277.3799,226.8992,239.1244,247.2638,227.9241,Mercury sq Jupiter; Mars opp Jupiter
945,2000,Scientist,114.399,192.8257,108.3607,148.8685,178.14,167.009,297.4098,161.8041,332.6078,63.9456,Sun conj Mercury; Sun opp Saturn; Moon sq Mercury
946,1989,Physician,1.2015,35.3963,5.6903,353.339,150.577,67.995,10.4548,80.7093,219.4942,181.2101,Sun conj Mercury; Sun conj Venus; Mercury conj Saturn
947,1982,Pilot,215.8445,263.5733,240.7919,199.0465,89.9787,204.9502,169.8889,32.7479,133.3065,267.4675,Moon opp Mars; Moon sq Saturn; Venus conj Jupiter
948,2000,Pilot,140.1622,184.0808,122.9719,179.83,164.7968,260.3016,86.1535,169.9808,256.6053,71.9227,Moon conj Venus; Venus sq Saturn; Mars sq Jupiter; Jupiter opp Saturn
949,1984,Pilot,105.4735,74.5226,103.2995,80.998,217.1696,356.2968,286.8313,350.2099,180.0774,40.0166,Sun conj Mercury; Sun opp Saturn; Moon conj Venus; Mercury opp Saturn; Venus sq Jupiter
950,1999,Engineer,301.6352,313.9508,324.5324,277.1421,259.9367,25.1432,269.4991,245.5285,146.2848,187.1163,Venus conj Saturn
951,1995,Pilot,310.3808,150.1523,296.9425,331.1146,43.5535,279.5748,232.9522,192.3015,8.5392,173.0907,Sun sq Mars; Moon opp Venus
952,1981,Engineer,105.4667,143.4228,123.5164,131.2678,130.8144,257.9849,184.1615,233.8667,154.2919,44.6605,Mercury conj Venus; Mercury conj Mars; Venus conj Mars
953,1984,Scientist,304.9453,272.8586,309.4148,332.9407,259.9179,131.9272,236.3533,51.102,87.5047,173.7328,Sun conj Mercury; Sun opp Jupiter; Mercury opp Jupiter
954,1988,Scientist,34.9653,26.665,57.3202,34.1566,88.1022,93.5998,106.3051,160.0819,283.4546,251.8422,Sun conj Venus; Moon conj Venus; Mars conj Jupiter
955,1998,Scientist,99.1076,12.8681,78.9488,101.1984,9.3386,316.8614,202.8742,256.9691,110.3986,257.7012,Sun sq Moon; Sun conj Venus; Sun sq Mars; Moon sq Venus; Moon conj Mars; Venus sq Mars
956,1998,Pilot,228.202,171.1025,224.8343,208.5105,267.7439,250.2297,52.7494,105.2398,138.3216,229.2344,Sun conj Mercury; Sun opp Saturn; Mercury opp Saturn
957,1980,Engineer,306.3309,209.9629,286.6392,259.4893,131.0982,183.093,313.2837,186.0545,171.7108,324.0014,Sun opp Mars; Sun conj Saturn; Mars opp Saturn
958,1991,Scientist,231.7865,211.3688,231.8479,234.0269,136.0723,333.3896,233.4155,313.4816,173.5389,174.2394,Sun conj Mercury; Sun conj Venus; Sun sq Mars; Sun conj Saturn; Mercury conj Venus; Mercury sq Mars; Mercury conj Saturn; Venus conj Saturn
959,1992,Engineer,5.1237,123.2521,354.445,338.6575,100.1936,280.0852,284.1387,233.9988,128.3405,165.3558,Sun sq Mars; Sun sq Jupiter; Mars opp Jupiter; Mars opp Saturn; Jupiter conj Saturn
960,2000,Pilot,326.2687,302.3918,345.6305,353.4451,188.6826,82.2137,72.9108,239.1279,143.4568,35.5824,Mercury conj Venus; Mercury sq Saturn; Venus sq Jupiter
961,1990,Engineer,182.6699,97.7305,208.5227,215.9441,193.5825,28.601,287.2504,160.7878,188.2616,88.0892,Sun sq Moon; Moon sq Mars; Mercury conj Venus; Mercury opp Jupiter; Venus opp Jupiter; Mars sq Saturn
962,1985,Pilot,248.2917,234.2906,234.0165,266.4968,164.1838,14.4838,219.2896,198.7112,32.8893,68.4051,Sun sq Mars; Moon conj Mercury
963,1982,Engineer,326.2107,274.205,324.9386,287.6447,317.3907,18.3898,284.4058,26.2996,172.1877,159.0833,Sun conj Mercury; Mercury conj Mars; Venus sq Jupiter; Venus conj Saturn; Jupiter sq Saturn
964,1995,Pilot,71.0626,195.2528,55.1023,69.8368,204.9585,209.4169,310.0101,40.1486,319.1463,279.8625,Sun conj Venus; Mars conj Jupiter
965,1986,Engineer,212.0175,228.5757,226.3279,259.2723,90.6292,146.5808,97.4676,227.2061,118.3102,173.9807,Moon conj Mercury; Mars conj Saturn
966,1989,Scientist,342.5169,312.2139,328.4621,320.9445,202.0552,111.1694,158.4158,351.8024,340.4509,175.529,Sun opp Saturn; Mercury conj Venus; Mars sq Jupiter
967,1990,Engineer,321.6122,183.4373,321.3763,290.7765,273.7576,242.2714,34.0445,310.3308,123.2754,247.3052,Sun conj Mercury; Moon sq Mars
968,1985,Engineer,69.6944,39.1362,54.6753,51.1856,109.9382,275.9114,169.8752,246.5087,333.9185,75.7051,Mercury conj Venus
969,1984,Pilot,116.5556,69.0855,110.745,85.0462,56.8595,238.5327,117.2453,185.9279,170.5591,214.2827,Sun conj Mercury; Sun conj Saturn; Mercury conj Saturn; Mars opp Jupiter
970,1993,Engineer,280.7118,335.8237,279.1427,314.9106,109.3025,52.1951,120.14,127.4161,268.277,161.8948,Sun conj Mercury
971,1993,Scientist,202.7831,274.5703,175.1008,245.0219,19.9107,147.1636,232.4854,50.3749,164.4803,98.7146,Sun opp Mars; Jupiter sq Saturn
972,1986,Engineer,75.0993,106.1269,68.0139,57.9965,284.7312,117.2466,201.59,71.8028,77.3927,181.0596,Sun conj Mercury; Moon opp Mars; Moon sq Saturn; Jupiter sq Saturn
973,1988,Engineer,38.4604,87.5296,28.6875,36.51,259.655,169.1538,349.6079,16.56,237.3906,247.6083,Sun conj Venus; Moon opp Mars; Mercury conj Venus; Mars sq Jupiter; Mars sq Saturn; Jupiter opp Saturn
974,1995,Scientist,89.9446,211.0012,65.2663,47.3316,123.3691,193.6425,157.7248,102.3247,169.8627,317.1059,Moon sq Mars; Mercury sq Saturn
975,1982,Engineer,116.8364,279.0874,112.0079,83.4066,54.151,107.588,71.998,31.6819,88.2816,206.1839,Sun conj Mercury; Mercury conj Jupiter
976,1988,Engineer,200.4028,294.2316,211.0187,165.8877,277.1661,313.4611,251.7305,266.061,344.592,130.0427,Sun sq Moon; Venus sq Saturn
977,1994,Engineer,269.0184,115.6562,253.7686,255.7899,71.6347,349.7179,93.2493,217.3021,335.7652,50.4972,Sun opp Saturn; Mercury conj Venus; Mercury opp Mars; Mercury sq Jupiter; Venus opp Mars; Venus sq Jupiter
978,2000,Engineer,147.8804,142.6709,147.1164,104.4914,190.2231,328.6736,184.4142,5.8325,157.3945,11.5502,Sun conj Moon; Sun conj Mercury; Sun opp Jupiter; Moon conj Mercury; Moon opp Jupiter; Mercury opp Jupiter; Venus sq Mars; Mars conj Saturn
979,1996,Engineer,314.3091,193.9714,302.1373,298.3494,24.1594,27.1989,33.1717,200.9846,40.4406,56.9606,Mercury conj Venus; Mercury sq Jupiter; Mercury sq Saturn; Venus sq Mars; Venus sq Jupiter; Venus sq Saturn; Mars conj Jupiter; Jupiter conj Saturn
980,1996,Physician,304.6678,332.0989,310.8295,351.9909,270.6866,276.1615,155.1408,99.6714,162.4639,316.9946,Sun conj Mercury; Moon opp Saturn; Mars conj Jupiter
981,1984,Engineer,234.1597,233.2224,225.1891,236.8203,249.331,295.2751,155.663,7.7341,206.9056,2.2874,Sun conj Moon; Sun conj Venus; Moon conj Venus; Mars sq Saturn
982,1992,Engineer,6.7938,81.0828,2.7142,343.6437,80.2404,242.8338,117.5829,164.7912,239.5447,277.174,Sun conj Mercury; Moon conj Mars
983,1998,Engineer,333.1284,321.5677,345.163,340.5065,67.9851,53.3822,111.0534,36.3227,192.0319,340.0181,Sun conj Venus; Sun sq Mars; Moon sq Jupiter; Mercury conj Venus; Venus sq Mars
984,1981,Engineer,280.6068,194.4275,306.0678,264.043,113.521,82.8374,75.1706,109.0546,152.7421,97.5881,Sun sq Moon; Venus opp Jupiter; Jupiter conj Saturn
985,1986,Pilot,278.0443,315.9495,302.93,241.8629,341.2849,9.1526,312.3118,307.5077,75.0904,17.7171,Sun sq Jupiter; Moon conj Saturn
986,1994,Scientist,143.7042,74.0276,137.0124,173.8961,33.4267,63.0348,328.782,260.8266,43.8134,272.3783,Sun conj Mercury; Sun opp Saturn; Jupiter sq Saturn
987,1983,Engineer,338.6505,266.6311,330.7203,26.2048,149.446,75.7179,32.6848,182.4877,172.0724,183.1447,Sun conj Mercury; Mercury opp Mars; Venus conj Saturn
988,1994,Scientist,5.8124,136.8105,1.3331,50.123,36.0238,129.7413,111.5934,23.51,340.5386,234.7207,Sun conj Mercury; Moon sq Venus; Moon conj Jupiter; Mars sq Jupiter
989,1987,Pilot,359.8944,231.6895,353.7168,357.1451,342.4713,98.8978,233.0495,116.3775,50.6649,89.6393,Sun conj Mercury; Sun conj Venus; Moon conj Saturn; Mercury conj Venus
990,1998,Engineer,3.3386,50.4793,1.6481,319.0817,214.6336,75.5372,266.3457,105.5104,222.3198,296.3703,Sun conj Mercury; Moon sq Venus; Mercury sq Saturn
991,1993,Scientist,62.0712,65.3813,83.2995,24.5728,58.4545,179.1199,110.1833,225.1125,327.2331,95.4653,Sun conj Moon; Sun conj Mars; Moon conj Mars; Mercury sq Jupiter; Venus sq Saturn
992,1990,Engineer,10.2521,9.2988,343.848,7.4204,264.5823,51.9627,146.7556,194.211,274.5008,260.1082,Sun conj Moon; Sun conj Venus; Moon conj Venus; Jupiter sq Saturn
993,1985,Engineer,56.9421,5.3778,79.1847,17.786,355.7489,40.4678,171.2482,354.0128,308.2106,193.2218,Mercury sq Saturn; Mars opp Saturn
994,1984,Scientist,308.4896,291.393,280.5301,306.209,323.8376,92.4702,116.2355,194.395,344.4859,240.6355,Sun conj Venus; Moon opp Saturn
995,1983,Pilot,172.0043,269.5388,191.7146,142.8479,78.952,46.7307,339.2241,81.1987,29.588,34.1241,Sun sq Mars
996,1992,Scientist,101.6279,221.4052,87.6155,77.6923,262.8109,108.3989,255.7658,166.3737,212.6825,186.0856,Sun conj Jupiter; Mercury opp Mars; Venus opp Mars; Venus opp Saturn; Mars conj Saturn
997,1988,Engineer,273.5617,151.9275,282.589,281.1811,336.4648,12.3211,326.1652,138.6108,17.2866,71.2426,Sun conj Venus; Moon opp Mars; Moon opp Saturn; Mercury conj Venus; Mercury sq Jupiter; Venus sq Jupiter
998,1985,Engineer,5.1558,85.6186,359.3746,318.2802,173.0795,308.765,67.5894,313.0293,349.4807,146.0365,Sun conj Mercury; Moon sq Mercury; Moon sq Mars; Mercury opp Mars
999,1986,Scientist,163.1497,94.6097,159.782,186.6659,235.9658,185.2167,121.4461,358.8069,67.075,122.7539,Sun conj Mercury; Moon sq Venus; Moon sq Jupiter; Venus conj Jupiter
